1,1,311.59,0.0,398.88000000000005,113.16,1,1,1.0
1,2,97.1,0.0,222.67,63.24,1,1,0.0
1,3,53.65,60.8,122.07999999999998,58.2,1,1,1.0
1,4,0.24,9.3,19.080000000000002,34.34,1,1,1.0
2,1,310.99,0.0,398.4,113.16,1,1,1.0
2,2,96.15,0.0,223.61999999999998,63.24,1,1,0.0
2,3,36.8,58.08,118.55,56.96000000000001,1,1,1.0
2,4,0.24,14.1,10.459999999999999,27.6,1,1,1.0
3,1,310.39,0.0,397.93000000000006,113.16,1,1,1.0
3,2,95.2,0.0,224.57,63.24,1,1,0.0
3,3,19.95,55.35,115.02999999999999,55.74,1,1,1.0
4,1,309.79,0.0,397.45,113.16,1,1,1.0
4,2,94.3,0.0,224.75,63.24,1,1,0.0
4,3,3.1,52.62,111.5,54.51,1,1,1.0
5,1,309.2,0.0,396.96,113.16,1,1,1.0
5,2,93.4,0.0,224.93999999999997,63.24,1,1,0.0
5,3,0.0,49.8,94.13,52.400000000000006,1,1,1.0
6,1,308.6,0.0,396.48,113.16,1,1,1.0
6,2,92.5,0.0,225.12,63.24,1,1,0.0
6,3,0.08,47.1,77.39,51.46999999999999,1,1,1.0
7,1,308.0,0.0,396.0,113.16,1,1,1.0
7,2,91.6,0.0,225.29999999999998,63.24,1,1,0.0
7,3,0.16,44.4,60.650000000000006,50.53000000000001,1,1,1.0
8,1,307.99,0.0,396.11,113.16,1,1,1.0
8,2,91.82,0.0,225.19,63.24,1,1,0.0
8,3,0.24,41.7,43.91,49.599999999999994,1,1,1.0
9,1,307.98,0.0,396.23,113.16,1,1,1.0
9,2,92.04,0.0,225.08999999999997,63.24,1,1,0.0
9,3,0.24,41.7,29.560000000000002,43.89999999999999,1,1,1.0
10,1,307.97,0.0,396.3399999999999,113.16,1,1,1.0
10,2,92.26,0.0,224.98000000000002,63.24,1,1,0.0
10,3,0.24,41.7,15.26,36.3,1,1,1.0
10,5,914.84,198.1,45.15999999999997,65.79999999999998,1,1,1.0
11,1,307.95,0.0,396.46999999999997,113.16,1,1,1.0
11,2,92.48,0.0,224.88,63.24,1,1,0.0
11,5,869.4,181.47,90.60000000000002,86.79999999999998,1,1,1.0
12,1,307.94,0.0,396.58,113.16,1,1,1.0
12,2,92.7,0.0,224.77000000000004,63.24,1,1,0.0
12,5,820.5,167.5,139.5,98.10000000000002,1,1,1.0
13,1,307.93,0.0,396.69,113.16,1,1,1.0
13,2,92.92,0.0,224.66999999999996,63.24,1,1,0.0
13,5,776.8,156.2,183.20000000000005,109.40000000000003,1,1,1.0
14,1,307.92,0.0,396.81,113.16,1,1,1.0
14,2,93.14,0.0,224.56,63.24,1,1,0.0
14,5,734.9,151.0,225.10000000000002,121.60000000000002,1,1,1.0
15,1,307.91,0.0,396.92,113.16,1,1,1.0
15,2,93.36,0.0,224.45999999999998,63.24,1,1,0.0
15,5,694.47,144.0,265.53,117.89999999999998,1,1,1.0
15,6,0.0,160.75,34.4,79.55000000000001,1,1,1.0
16,1,307.9,0.0,397.0400000000001,113.16,1,1,1.0
16,2,93.58,0.0,224.35000000000002,63.24,1,1,0.0
16,5,654.7,136.2,280.67999999999995,115.10000000000002,1,1,1.0
16,6,0.0,160.75,52.7,94.44999999999999,1,1,1.0
17,1,307.89,0.0,397.15,113.16,1,1,1.0
17,2,93.8,0.0,224.25,63.24,1,1,0.0
17,5,617.2,127.7,264.7299999999999,111.42999999999999,1,1,1.0
17,6,0.0,162.33,72.6,107.66999999999999,1,1,1.0
18,1,307.88,0.0,397.26,113.16,1,1,1.0
18,2,94.02,0.0,224.14000000000004,63.24,1,1,0.0
18,5,582.0,119.35,252.60000000000002,109.55000000000001,1,1,1.0
18,6,0.0,165.4,93.5,116.49999999999997,1,1,1.0
19,1,307.86,0.0,397.39,113.16,1,1,1.0
19,2,94.24,0.0,224.03999999999996,63.24,1,1,0.0
19,5,547.35,116.41,245.04999999999995,104.19,1,1,1.0
19,6,0.0,173.7,116.4,120.19999999999999,1,1,1.0
20,1,307.85,0.0,397.5,113.16,1,1,1.0
20,2,94.46,0.0,223.93,63.24,1,1,0.0
20,5,516.73,110.85,234.97000000000003,99.85,1,1,1.0
20,6,0.0,181.5,160.8,125.35000000000002,1,1,1.0
21,1,307.84,0.0,397.62000000000006,113.16,1,1,1.0
21,2,94.68,0.0,223.82999999999998,63.24,1,1,0.0
21,5,484.8,109.74,226.8,92.06000000000002,1,1,1.0
